Time,Left_Shoulder_Elbow_Angle,Left_Shoulder_Angle,Right_Shoulder_Elbow_Angle,Right_Shoulder_Angle
0.6332492828369141,162.50947885417688,19.170895950848696,155.06656956327024,24.329284961605094
0.6866171360015869,165.37615077191668,17.485086257822534,153.94542635107015,22.625394647062105
0.7399134635925293,165.93925270973259,17.08554949345847,153.76595588052464,22.362783284925026
0.7899293899536133,166.93826092971125,16.572222914129807,153.8595018269967,22.208622331412425
0.8510503768920898,167.46976416023313,16.306648458260533,153.51663720210433,22.062033074305685
0.8873195648193359,167.58939088040088,16.134193302163094,152.90676768412283,21.864265218520757
0.9372613430023193,168.18568694873488,15.88609312250409,152.68549996161155,21.947480419703815
0.9945461750030518,168.64326991813726,15.746134300365902,152.47710701688766,21.97457787618451
1.0616860389709473,166.16967863423136,18.189880359096236,152.60253598241593,22.652047856720678
1.120490312576294,165.40467446334986,19.465530935294094,152.82577815372704,23.276544524027706
1.1971063613891602,165.0008348822234,20.028275305868,153.05335850581,23.425211464779633
1.2574100494384766,165.22773529097847,20.0569060146902,153.5137527792216,23.433983975602967
1.313918113708496,165.47677044547638,19.80139403337256,153.74803411780613,23.481343159484954
1.3609745502471924,165.62553652544895,19.699698597432462,153.71405015669671,23.46229238169396
1.4141228199005127,165.57798591985053,19.65859081971163,153.76715718624033,23.455742805506414
1.4628050327301025,165.93213499132733,19.11607478112815,153.82751330904347,23.45134673956756
1.5049777030944824,166.8244198805812,18.26963117677472,153.8030327694438,23.42474080443656
1.5549588203430176,167.08082352272868,17.97666632430981,153.60577036904337,23.379572225013412
1.597907543182373,167.10193543851133,17.971544681299545,153.53330153061222,23.333540479483595
1.6460602283477783,167.09727894929367,18.00433808056344,153.4785847201948,23.263991492226673
1.6970579624176025,167.10883718743813,18.03762897082159,153.2731060850434,23.33958018566159
1.7441363334655762,167.01081779443254,17.95704594212912,153.3107153283045,23.206354568937638
1.7936453819274902,167.26106804182626,17.7677442219382,153.40664149079862,23.09270274392736
1.8347883224487305,167.72851463827584,17.489212376912047,153.3721276938841,22.99674138180182
1.884140968322754,167.75949912682884,17.565169342717486,153.22338804402935,23.011056020230587
1.9447965621948242,167.8310742656057,17.634995749748658,153.10700934335156,22.95949992694073
2.0025339126586914,167.53847731906333,17.715317300209694,153.08694614597835,22.89714404582195
2.051663398742676,167.26843963990768,18.012825062956814,153.10130021607696,22.861584007572056
2.1013901233673096,167.067764074702,18.25134905404854,152.8949394096464,22.949036697135732
2.1489851474761963,167.029327823723,18.32552935307229,152.94144437634137,22.958221648483367
2.194281816482544,167.07944894181492,18.330335066756835,152.97476022104377,22.978251338594767
2.249938488006592,167.10429530319016,18.320943099810417,152.82483876765437,23.020772520622966
2.3162214756011963,167.1923081196968,18.22932097759733,152.77548425959202,22.91635922492466
2.3798043727874756,167.1883734718474,18.24749921141583,152.8000048026131,22.90710364512021
2.44838547706604,167.91516329367656,18.125144320415085,152.98919713536284,22.95584050505796
2.496661424636841,168.8151822871052,18.022818444611556,152.95305365772094,23.015586138680742
2.544321298599243,169.25449714011097,18.014604413946543,152.9512108067529,23.027392504219577
2.611788272857666,170.17598824937764,18.195032704737766,152.87418466118854,23.1228051965697
2.6676979064941406,176.93534713670905,18.836101451758356,152.83704615164422,23.29749290171174
2.7234771251678467,179.49133073696092,19.421672593363795,152.81679791791382,23.30064207568879
2.7924964427948,179.15943097823813,19.80978356139348,152.84039432628063,23.2774542353326
2.8532681465148926,178.39595857267005,21.616978675759146,152.7193487399949,23.3417458814761
2.8933804035186768,178.4622177337712,22.64315575702967,152.62158189812345,23.386937519112156
2.938539981842041,179.71518527509463,23.819939705893663,152.48662654966785,23.453694677170095
3.0023651123046875,179.3358135298652,24.76890697038951,152.453160934989,23.533242251418034
3.050560235977173,179.8946191323375,25.838346222374632,152.2018236465974,23.709200520213006
3.0961999893188477,176.5359340067818,28.15310394200415,152.2633493505876,23.994360437442573
3.1612777709960938,177.5807677349876,30.33564748955142,152.22205690951373,24.26034146256647
3.221660614013672,177.98238767042747,31.55507798446416,152.25513919045193,24.263492938769286
3.2829809188842773,178.21050221595897,32.291561512742874,151.94279310745014,24.461726556546648
3.339768409729004,177.87861108498112,33.59309687501984,151.88520242413855,24.517378690634782
3.3925793170928955,172.77168764482258,37.85759890337439,151.81622342455853,24.426548338455504
3.4458789825439453,170.621578905675,40.16842018787589,151.77600277282406,24.35062651407871
3.483501434326172,166.86639676156227,41.078239602899664,151.75817550515964,24.20946128765634
3.54282283782959,163.22722214583854,41.51978727025257,151.77247301567485,24.199230566330105
3.6029865741729736,151.0516282699634,46.64246338748813,151.62326489067897,24.348414946689594
3.656728744506836,149.61098029231965,49.518218264721554,151.57174020584864,24.32822839444559
3.7113137245178223,148.5933728388227,52.74876943548343,151.57587787961296,24.253141922182678
3.7499606609344482,145.95719239321758,54.56722215807413,152.190244700435,23.905311778741215
3.8066625595092773,145.59783559319507,56.29532325452078,152.35932015380465,23.85463566740267
3.846911907196045,144.1226958477875,56.692567875754236,152.30389157057553,23.808931402853588
3.903038740158081,138.28438256502943,67.61359776428192,152.3413801596744,23.652374436381088
3.974257707595825,141.85968581679552,77.9366646608507,152.2521842163485,23.4356541615178
4.020190000534058,147.09177906644805,82.56707359193386,151.9678328402938,23.304395146786494
4.067671298980713,150.6031041962424,88.05241734866202,151.87353544446026,23.296791892492138
4.113431453704834,144.36239714642718,88.75676671625199,151.91417606752205,23.151091571445463
4.156852722167969,143.80467191017047,90.40202651570144,151.8088227312006,23.099363458431462
4.211843967437744,138.02701883999035,96.4151943152767,151.61958281999088,23.081158072545602
4.264894008636475,133.4544442928179,98.03176974855135,151.34858965903373,23.07602989182369
4.3299195766448975,131.9708110565481,99.53581313263666,151.08053945770519,23.04567753630715
4.378753662109375,128.50123982952752,100.5478272480873,150.5206983353417,23.00117135016965
4.4210851192474365,126.88360024434033,101.4514377386,150.3176224253502,22.842871953475417
4.463449716567993,123.86640071868015,102.84124150446871,150.23304006454003,22.78858042193773
4.524233341217041,117.72891848655851,105.55821109248038,150.03234139564242,22.697264072833757
4.585535287857056,113.38631810005523,105.40898027471378,149.9484294455964,22.663527582415902
4.622950315475464,112.1470065636772,105.8105503132854,149.78480368120458,22.567524098517364
4.688283205032349,108.33852320126832,105.86071098014551,149.71534587995217,22.403538045038562
4.732289552688599,106.93397973021595,107.14461944785708,149.63358957338687,22.410759364977764
4.789883136749268,101.94748526095623,109.9782165511805,149.4188546107588,22.322559940816767
4.84490442276001,100.86275608781216,112.135348821976,149.02454779916675,22.411399065694564
4.891057968139648,99.4704874801825,112.89885109450344,148.76027415516612,22.534085108550403
