Time,Left_Shoulder_Elbow_Angle,Left_Shoulder_Angle,Right_Shoulder_Elbow_Angle,Right_Shoulder_Angle
0.6679329872131348,176.81196230812193,23.9116732350794,144.67338232605684,25.684998471481936
0.7311141490936279,177.09765682923114,22.586508833479982,144.48004276365194,25.659867121108373
0.7917511463165283,177.47242929504404,21.779485431391244,144.7817806390728,25.71420070166812
0.8464758396148682,177.37745848096841,21.067791167791835,145.01456640083256,25.13010081928444
0.8949215412139893,177.4093541809903,20.633381868662916,145.16763739629067,25.061669988698796
0.9565401077270508,176.92388664694747,20.398208958717287,144.9576206771691,24.82558707703606
1.0052902698516846,176.37995026021883,20.356076449758714,144.91492063498853,25.20098796974192
1.062403917312622,175.8652009152468,20.27615465155032,145.14527534096763,25.1624045973292
1.132390022277832,175.68370791954075,20.17884578494151,145.18246257859983,25.25949597340939
1.1961750984191895,175.86754150063805,20.06281832065484,144.91341840987178,25.810732527912503
1.2556476593017578,175.99268455409748,19.938346466490906,144.73157970812954,26.19858010205814
1.3175122737884521,176.06300608661542,19.831946858810408,144.74055927406823,26.428292647034272
1.3839104175567627,176.09348162823989,19.748954143949252,144.6864402674469,26.568710382812238
1.431509256362915,176.22124114012783,19.631099388185955,144.9886260092028,26.609782097909154
1.4996397495269775,176.34717864087582,19.49780234933259,145.19141780866923,26.714100750229413
1.5460338592529297,176.20011550669372,19.40571976363134,145.30577466567797,26.800525480616443
1.6009774208068848,176.32495661051652,19.344355946153097,145.4644618975663,26.762545678374376
1.6565306186676025,176.36468476604236,19.203529707314242,145.67666824415977,26.695398044881358
1.6994221210479736,176.5158654756992,19.11802570726091,145.84055391823796,26.7122497367279
1.7484304904937744,176.58778897246742,19.060724019809854,145.9250218837272,26.776576400378705
1.7993345260620117,176.60156711279006,18.993195487470246,145.93882828054964,26.831687989027067
1.8319098949432373,176.631953444886,18.87188150649115,145.9973273215699,26.95060849180902
1.8951325416564941,176.96725480018708,18.614469291780207,145.97913116163,27.142188222473735
